,time,lat,lon,rh_anoms
370884,2017-10-16T24:00:00Z,-27.5,167.5,3.7915385
370885,2017-10-16T24:00:00Z,-22.5,-177.5,2.4027586
370886,2017-10-16T24:00:00Z,-22.5,-157.5,-0.077586204
370887,2017-10-16T24:00:00Z,-22.5,-147.5,-6.2093334
370888,2017-10-16T24:00:00Z,-22.5,-72.5,0.991138
370889,2017-10-16T24:00:00Z,-22.5,-67.5,-2.9830906
370890,2017-10-16T24:00:00Z,-22.5,-62.5,-4.439233
370891,2017-10-16T24:00:00Z,-22.5,-57.5,-2.267515
370892,2017-10-16T24:00:00Z,-22.5,-52.5,2.3998206
370893,2017-10-16T24:00:00Z,-22.5,-47.5,-2.1480339
370894,2017-10-16T24:00:00Z,-22.5,-42.5,-4.245291
370895,2017-10-16T24:00:00Z,-22.5,17.5,-2.0721495
370896,2017-10-16T24:00:00Z,-22.5,22.5,12.884783
370897,2017-10-16T24:00:00Z,-22.5,27.5,-1.0496207
370898,2017-10-16T24:00:00Z,-22.5,32.5,1.1527355
370899,2017-10-16T24:00:00Z,-22.5,42.5,0.62454545
370900,2017-10-16T24:00:00Z,-22.5,57.5,-1.7780805
370901,2017-10-16T24:00:00Z,-22.5,112.5,0.52021843
370902,2017-10-16T24:00:00Z,-22.5,117.5,1.2047535
370903,2017-10-16T24:00:00Z,-22.5,122.5,5.3676
370904,2017-10-16T24:00:00Z,-22.5,137.5,5.107253
370905,2017-10-16T24:00:00Z,-22.5,142.5,9.593417
370906,2017-10-16T24:00:00Z,-22.5,147.5,7.097013
370907,2017-10-16T24:00:00Z,-22.5,152.5,8.4765215
370908,2017-10-16T24:00:00Z,-22.5,167.5,-1.4004134
370909,2017-10-16T24:00:00Z,-17.5,-172.5,0.9671154
370910,2017-10-16T24:00:00Z,-17.5,-167.5,1.4941176
370911,2017-10-16T24:00:00Z,-17.5,-157.5,6.4614286
370912,2017-10-16T24:00:00Z,-17.5,-152.5,-1.3053334
370913,2017-10-16T24:00:00Z,-17.5,-72.5,-1.3193048
370914,2017-10-16T24:00:00Z,-17.5,-67.5,-3.774
370915,2017-10-16T24:00:00Z,-17.5,-62.5,-2.3006666
370916,2017-10-16T24:00:00Z,-17.5,-57.5,-2.0186207
370917,2017-10-16T24:00:00Z,-17.5,-47.5,-15.422887
370918,2017-10-16T24:00:00Z,-17.5,-42.5,-8.926558
370919,2017-10-16T24:00:00Z,-17.5,-37.5,-5.6111765
370920,2017-10-16T24:00:00Z,-17.5,17.5,2.2716
370921,2017-10-16T24:00:00Z,-17.5,22.5,1.6706897
370922,2017-10-16T24:00:00Z,-17.5,27.5,1.2424204
370923,2017-10-16T24:00:00Z,-17.5,32.5,-2.165463
370924,2017-10-16T24:00:00Z,-17.5,37.5,2.63
370925,2017-10-16T24:00:00Z,-17.5,47.5,1.9944743
370926,2017-10-16T24:00:00Z,-17.5,62.5,-1.402069
370927,2017-10-16T24:00:00Z,-17.5,122.5,-0.13825195
370928,2017-10-16T24:00:00Z,-17.5,127.5,1.990686
370929,2017-10-16T24:00:00Z,-17.5,132.5,-1.1687012
370930,2017-10-16T24:00:00Z,-17.5,137.5,1.3028193
370931,2017-10-16T24:00:00Z,-17.5,142.5,6.260788
370932,2017-10-16T24:00:00Z,-17.5,147.5,4.2746987
370933,2017-10-16T24:00:00Z,-17.5,167.5,-0.52651626
370934,2017-10-16T24:00:00Z,-17.5,177.5,-2.1820002
370935,2017-10-16T24:00:00Z,-12.5,-177.5,0.29833335
370936,2017-10-16T24:00:00Z,-12.5,-172.5,2.4146407
370937,2017-10-16T24:00:00Z,-12.5,-77.5,0.9307143
370938,2017-10-16T24:00:00Z,-12.5,-72.5,-1.5027586
370939,2017-10-16T24:00:00Z,-12.5,-37.5,-1.888601
370940,2017-10-16T24:00:00Z,-12.5,47.5,-2.0696
370941,2017-10-16T24:00:00Z,-12.5,57.5,2.3653572
370942,2017-10-16T24:00:00Z,-12.5,132.5,1.6048384
370943,2017-10-16T24:00:00Z,-12.5,137.5,-1.7596667
370944,2017-10-16T24:00:00Z,-12.5,142.5,3.5171962
370945,2017-10-16T24:00:00Z,-12.5,167.5,-1.706087
370946,2017-10-16T24:00:00Z,-12.5,177.5,-0.70703703
370947,2017-10-16T24:00:00Z,-7.5,-82.5,1.3640741
370948,2017-10-16T24:00:00Z,-7.5,-77.5,-2.995
370949,2017-10-16T24:00:00Z,-7.5,-72.5,-0.99655175
370950,2017-10-16T24:00:00Z,-7.5,-62.5,-0.23931034
370951,2017-10-16T24:00:00Z,-7.5,-47.5,-6.8441668
370952,2017-10-16T24:00:00Z,-7.5,-42.5,-2.5454524
370953,2017-10-16T24:00:00Z,-7.5,-37.5,0.7182759
370954,2017-10-16T24:00:00Z,-7.5,-32.5,-0.84796965
370955,2017-10-16T24:00:00Z,-7.5,37.5,2.7326667
370956,2017-10-16T24:00:00Z,-7.5,107.5,1.3963104
370957,2017-10-16T24:00:00Z,-7.5,112.5,1.4080094
370958,2017-10-16T24:00:00Z,-7.5,117.5,0.8039471
370959,2017-10-16T24:00:00Z,-7.5,122.5,-0.39652175
370960,2017-10-16T24:00:00Z,-7.5,132.5,-0.6175926
370961,2017-10-16T24:00:00Z,-7.5,157.5,-0.25705883
370962,2017-10-16T24:00:00Z,-7.5,162.5,-0.018
370963,2017-10-16T24:00:00Z,-2.5,-82.5,0.33755305
370964,2017-10-16T24:00:00Z,-2.5,-77.5,1.4539697
370965,2017-10-16T24:00:00Z,-2.5,-72.5,0.26793104
370966,2017-10-16T24:00:00Z,-2.5,-67.5,-0.67310345
370967,2017-10-16T24:00:00Z,-2.5,-62.5,2.1663334
370968,2017-10-16T24:00:00Z,-2.5,-57.5,-2.5820212
370969,2017-10-16T24:00:00Z,-2.5,-52.5,-3.7053332
370970,2017-10-16T24:00:00Z,-2.5,-47.5,0.171
370971,2017-10-16T24:00:00Z,-2.5,-42.5,-2.5914285
370972,2017-10-16T24:00:00Z,-2.5,-37.5,-3.244074
370973,2017-10-16T24:00:00Z,-2.5,12.5,-0.47892857
370974,2017-10-16T24:00:00Z,-2.5,32.5,2.7543333
370975,2017-10-16T24:00:00Z,-2.5,37.5,-1.0794255
370976,2017-10-16T24:00:00Z,-2.5,57.5,-3.4586208
370977,2017-10-16T24:00:00Z,-2.5,102.5,-0.13884082
370978,2017-10-16T24:00:00Z,-2.5,107.5,0.24391304
370979,2017-10-16T24:00:00Z,-2.5,112.5,2.827172
370980,2017-10-16T24:00:00Z,-2.5,117.5,1.0841852
370981,2017-10-16T24:00:00Z,-2.5,122.5,0.76004803
370982,2017-10-16T24:00:00Z,-2.5,127.5,-1.7369565
370983,2017-10-16T24:00:00Z,2.5,-77.5,2.0235825
370984,2017-10-16T24:00:00Z,2.5,-72.5,-1.0673333
370985,2017-10-16T24:00:00Z,2.5,-62.5,-2.7363334
370986,2017-10-16T24:00:00Z,2.5,-52.5,-3.4857142
370987,2017-10-16T24:00:00Z,2.5,-7.5,-2.106842
370988,2017-10-16T24:00:00Z,2.5,7.5,0.084285714
370989,2017-10-16T24:00:00Z,2.5,17.5,-0.38035715
370990,2017-10-16T24:00:00Z,2.5,32.5,2.9010186
370991,2017-10-16T24:00:00Z,2.5,37.5,3.072477
370992,2017-10-16T24:00:00Z,2.5,42.5,-3.999091
370993,2017-10-16T24:00:00Z,2.5,97.5,-3.192319
370994,2017-10-16T24:00:00Z,2.5,102.5,0.10285803
370995,2017-10-16T24:00:00Z,2.5,112.5,-0.31043908
370996,2017-10-16T24:00:00Z,2.5,122.5,3.1280355
370997,2017-10-16T24:00:00Z,2.5,172.5,-0.55346155
370998,2017-10-16T24:00:00Z,7.5,-82.5,0.4385873
370999,2017-10-16T24:00:00Z,7.5,-77.5,0.51850003
371000,2017-10-16T24:00:00Z,7.5,-72.5,-2.6008828
371001,2017-10-16T24:00:00Z,7.5,-57.5,1.0305263
371002,2017-10-16T24:00:00Z,7.5,-7.5,-1.1233333
371003,2017-10-16T24:00:00Z,7.5,2.5,-4.7518783
371004,2017-10-16T24:00:00Z,7.5,17.5,-1.4264286
371005,2017-10-16T24:00:00Z,7.5,37.5,2.8121738
371006,2017-10-16T24:00:00Z,7.5,77.5,0.8591349
371007,2017-10-16T24:00:00Z,7.5,82.5,-0.7931827
371008,2017-10-16T24:00:00Z,7.5,97.5,-2.4347966
371009,2017-10-16T24:00:00Z,7.5,102.5,-2.3592372
371010,2017-10-16T24:00:00Z,7.5,107.5,0.5169425
371011,2017-10-16T24:00:00Z,7.5,112.5,0.0036666666
371012,2017-10-16T24:00:00Z,7.5,117.5,0.0018793195
371013,2017-10-16T24:00:00Z,7.5,122.5,1.3794377
371014,2017-10-16T24:00:00Z,7.5,127.5,-0.45500454
371015,2017-10-16T24:00:00Z,7.5,132.5,0.205
371016,2017-10-16T24:00:00Z,7.5,137.5,1.4666667
371017,2017-10-16T24:00:00Z,7.5,167.5,1.5196154
371018,2017-10-16T24:00:00Z,12.5,-92.5,0.7020625
371019,2017-10-16T24:00:00Z,12.5,-87.5,2.3289647
371020,2017-10-16T24:00:00Z,12.5,-77.5,0.17586207
371021,2017-10-16T24:00:00Z,12.5,-72.5,0.004824072
371022,2017-10-16T24:00:00Z,12.5,-67.5,1.4246025
371023,2017-10-16T24:00:00Z,12.5,-62.5,2.5664368
371024,2017-10-16T24:00:00Z,12.5,-57.5,3.185
371025,2017-10-16T24:00:00Z,12.5,-17.5,0.2829005
371026,2017-10-16T24:00:00Z,12.5,-12.5,-2.0792544
371027,2017-10-16T24:00:00Z,12.5,-7.5,-9.202256
371028,2017-10-16T24:00:00Z,12.5,-2.5,-9.806031
371029,2017-10-16T24:00:00Z,12.5,2.5,-8.84078
371030,2017-10-16T24:00:00Z,12.5,7.5,-11.615745
371031,2017-10-16T24:00:00Z,12.5,12.5,-9.448671
371032,2017-10-16T24:00:00Z,12.5,17.5,-14.908334
371033,2017-10-16T24:00:00Z,12.5,77.5,1.058318
371034,2017-10-16T24:00:00Z,12.5,82.5,2.6983333
371035,2017-10-16T24:00:00Z,12.5,97.5,-1.5272415
371036,2017-10-16T24:00:00Z,12.5,102.5,0.7045732
371037,2017-10-16T24:00:00Z,12.5,107.5,0.2647547
371038,2017-10-16T24:00:00Z,12.5,122.5,1.0333687
371039,2017-10-16T24:00:00Z,12.5,127.5,-0.50482756
371040,2017-10-16T24:00:00Z,12.5,142.5,7.109667
371041,2017-10-16T24:00:00Z,12.5,147.5,4.2596664
371042,2017-10-16T24:00:00Z,17.5,-157.5,2.0183334
371043,2017-10-16T24:00:00Z,17.5,-102.5,-0.6893775
371044,2017-10-16T24:00:00Z,17.5,-97.5,0.677803
371045,2017-10-16T24:00:00Z,17.5,-92.5,3.0302997
371046,2017-10-16T24:00:00Z,17.5,-87.5,3.3075528
371047,2017-10-16T24:00:00Z,17.5,-82.5,1.9476666
371048,2017-10-16T24:00:00Z,17.5,-77.5,2.6576667
371049,2017-10-16T24:00:00Z,17.5,-72.5,0.7936433
371050,2017-10-16T24:00:00Z,17.5,-67.5,0.08654536
371051,2017-10-16T24:00:00Z,17.5,-62.5,1.9530001
371052,2017-10-16T24:00:00Z,17.5,-22.5,0.063103445
371053,2017-10-16T24:00:00Z,17.5,-17.5,-8.648159
371054,2017-10-16T24:00:00Z,17.5,-12.5,-8.1866665
371055,2017-10-16T24:00:00Z,17.5,-7.5,-13.731739
371056,2017-10-16T24:00:00Z,17.5,7.5,-3.7660713
371057,2017-10-16T24:00:00Z,17.5,12.5,-2.5327272
371058,2017-10-16T24:00:00Z,17.5,32.5,-8.2568
371059,2017-10-16T24:00:00Z,17.5,42.5,-2.009088
371060,2017-10-16T24:00:00Z,17.5,52.5,0.93253577
371061,2017-10-16T24:00:00Z,17.5,57.5,-0.46277776
371062,2017-10-16T24:00:00Z,17.5,72.5,3.0562222
371063,2017-10-16T24:00:00Z,17.5,77.5,3.6658573
371064,2017-10-16T24:00:00Z,17.5,82.5,1.5141319
371065,2017-10-16T24:00:00Z,17.5,97.5,1.6927689
371066,2017-10-16T24:00:00Z,17.5,102.5,2.608339
371067,2017-10-16T24:00:00Z,17.5,107.5,0.8294417
371068,2017-10-16T24:00:00Z,17.5,112.5,-0.2922745
371069,2017-10-16T24:00:00Z,17.5,117.5,0.91074073
371070,2017-10-16T24:00:00Z,17.5,122.5,1.6789383
371071,2017-10-16T24:00:00Z,22.5,-157.5,-0.735
371072,2017-10-16T24:00:00Z,22.5,-112.5,-4.6548333
371073,2017-10-16T24:00:00Z,22.5,-107.5,0.82729757
371074,2017-10-16T24:00:00Z,22.5,-102.5,2.6362453
371075,2017-10-16T24:00:00Z,22.5,-97.5,0.94754493
371076,2017-10-16T24:00:00Z,22.5,-87.5,1.4860897
371077,2017-10-16T24:00:00Z,22.5,-82.5,0.26406017
371078,2017-10-16T24:00:00Z,22.5,-77.5,0.36606058
371079,2017-10-16T24:00:00Z,22.5,-17.5,-11.068275
371080,2017-10-16T24:00:00Z,22.5,7.5,-2.9919944
371081,2017-10-16T24:00:00Z,22.5,32.5,0.36964285
371082,2017-10-16T24:00:00Z,22.5,37.5,0.040834546
371083,2017-10-16T24:00:00Z,22.5,42.5,-4.5930004
371084,2017-10-16T24:00:00Z,22.5,47.5,-3.515
371085,2017-10-16T24:00:00Z,22.5,52.5,2.7858188
371086,2017-10-16T24:00:00Z,22.5,57.5,-4.1716785
371087,2017-10-16T24:00:00Z,22.5,67.5,1.9896551
371088,2017-10-16T24:00:00Z,22.5,72.5,-2.117222
371089,2017-10-16T24:00:00Z,22.5,77.5,-2.3587723
371090,2017-10-16T24:00:00Z,22.5,82.5,-3.4937131
371091,2017-10-16T24:00:00Z,22.5,87.5,3.0843334
371092,2017-10-16T24:00:00Z,22.5,92.5,0.2117879
371093,2017-10-16T24:00:00Z,22.5,97.5,-1.8188016
371094,2017-10-16T24:00:00Z,22.5,102.5,1.6079274
371095,2017-10-16T24:00:00Z,22.5,107.5,3.289295
371096,2017-10-16T24:00:00Z,22.5,112.5,0.6886078
371097,2017-10-16T24:00:00Z,22.5,117.5,-0.8286667
371098,2017-10-16T24:00:00Z,22.5,122.5,0.5721728
371099,2017-10-16T24:00:00Z,22.5,127.5,-1.0466666
371100,2017-10-16T24:00:00Z,22.5,142.5,2.2883334
371101,2017-10-16T24:00:00Z,22.5,152.5,-0.9813333
371102,2017-10-16T24:00:00Z,27.5,-112.5,-7.1965613
371103,2017-10-16T24:00:00Z,27.5,-107.5,-3.069803
371104,2017-10-16T24:00:00Z,27.5,-102.5,0.089407735
371105,2017-10-16T24:00:00Z,27.5,-97.5,-4.1033072
371106,2017-10-16T24:00:00Z,27.5,-92.5,0.62754035
371107,2017-10-16T24:00:00Z,27.5,-87.5,2.8095834
371108,2017-10-16T24:00:00Z,27.5,-82.5,2.3255968
371109,2017-10-16T24:00:00Z,27.5,-77.5,0.72833335
371110,2017-10-16T24:00:00Z,27.5,-17.5,-5.0335717
371111,2017-10-16T24:00:00Z,27.5,-12.5,-7.7976665
371112,2017-10-16T24:00:00Z,27.5,2.5,-1.5175862
371113,2017-10-16T24:00:00Z,27.5,7.5,4.290678
371114,2017-10-16T24:00:00Z,27.5,22.5,4.463333
371115,2017-10-16T24:00:00Z,27.5,27.5,2.0098126
371116,2017-10-16T24:00:00Z,27.5,32.5,-2.0662687
371117,2017-10-16T24:00:00Z,27.5,37.5,-0.79433334
371118,2017-10-16T24:00:00Z,27.5,42.5,-4.5017776
371119,2017-10-16T24:00:00Z,27.5,47.5,-1.7061716
371120,2017-10-16T24:00:00Z,27.5,52.5,-5.604715
371121,2017-10-16T24:00:00Z,27.5,57.5,-1.8733921
371122,2017-10-16T24:00:00Z,27.5,62.5,-1.2002106
371123,2017-10-16T24:00:00Z,27.5,67.5,-3.4720092
371124,2017-10-16T24:00:00Z,27.5,72.5,-7.303919
371125,2017-10-16T24:00:00Z,27.5,77.5,-6.2181106
371126,2017-10-16T24:00:00Z,27.5,82.5,-3.2586668
371127,2017-10-16T24:00:00Z,27.5,87.5,1.1657778
371128,2017-10-16T24:00:00Z,27.5,92.5,-0.7000833
371129,2017-10-16T24:00:00Z,27.5,97.5,1.1193334
371130,2017-10-16T24:00:00Z,27.5,102.5,1.8207334
371131,2017-10-16T24:00:00Z,27.5,107.5,3.2033002
371132,2017-10-16T24:00:00Z,27.5,112.5,5.719111
371133,2017-10-16T24:00:00Z,27.5,117.5,0.25425404
371134,2017-10-16T24:00:00Z,27.5,122.5,2.5276132
371135,2017-10-16T24:00:00Z,27.5,127.5,2.4188144
371136,2017-10-16T24:00:00Z,27.5,132.5,3.4403334
371137,2017-10-16T24:00:00Z,27.5,142.5,1.9433334
371138,2017-10-16T24:00:00Z,32.5,-122.5,-11.883846
371139,2017-10-16T24:00:00Z,32.5,-117.5,-7.8652987
371140,2017-10-16T24:00:00Z,32.5,-112.5,-10.681173
371141,2017-10-16T24:00:00Z,32.5,-107.5,-4.751507
371142,2017-10-16T24:00:00Z,32.5,-102.5,1.0555618
371143,2017-10-16T24:00:00Z,32.5,-97.5,-5.313606
371144,2017-10-16T24:00:00Z,32.5,-92.5,-2.9296875
371145,2017-10-16T24:00:00Z,32.5,-87.5,0.92169464
371146,2017-10-16T24:00:00Z,32.5,-82.5,-0.42613634
371147,2017-10-16T24:00:00Z,32.5,-77.5,3.6701937
371148,2017-10-16T24:00:00Z,32.5,-62.5,2.436
371149,2017-10-16T24:00:00Z,32.5,-17.5,-2.2118332
371150,2017-10-16T24:00:00Z,32.5,-7.5,-12.600135
371151,2017-10-16T24:00:00Z,32.5,-2.5,-7.0226035
371152,2017-10-16T24:00:00Z,32.5,2.5,-1.0173936
371153,2017-10-16T24:00:00Z,32.5,7.5,5.381806
371154,2017-10-16T24:00:00Z,32.5,12.5,4.8650885
371155,2017-10-16T24:00:00Z,32.5,17.5,7.4368
371156,2017-10-16T24:00:00Z,32.5,27.5,-4.247983
371157,2017-10-16T24:00:00Z,32.5,32.5,-2.7792315
371158,2017-10-16T24:00:00Z,32.5,37.5,-0.44157022
371159,2017-10-16T24:00:00Z,32.5,47.5,-9.734656
371160,2017-10-16T24:00:00Z,32.5,52.5,-10.124951
371161,2017-10-16T24:00:00Z,32.5,57.5,-8.122893
371162,2017-10-16T24:00:00Z,32.5,62.5,-5.1348
371163,2017-10-16T24:00:00Z,32.5,67.5,-5.188095
371164,2017-10-16T24:00:00Z,32.5,72.5,-4.114069
371165,2017-10-16T24:00:00Z,32.5,77.5,0.00034487247
371166,2017-10-16T24:00:00Z,32.5,82.5,-3.416
371167,2017-10-16T24:00:00Z,32.5,87.5,-6.1856666
371168,2017-10-16T24:00:00Z,32.5,92.5,-1.7974443
371169,2017-10-16T24:00:00Z,32.5,97.5,1.7501482
371170,2017-10-16T24:00:00Z,32.5,102.5,5.6329827
371171,2017-10-16T24:00:00Z,32.5,107.5,5.246567
371172,2017-10-16T24:00:00Z,32.5,112.5,12.758833
371173,2017-10-16T24:00:00Z,32.5,117.5,6.085788
371174,2017-10-16T24:00:00Z,32.5,122.5,4.7221904
371175,2017-10-16T24:00:00Z,32.5,127.5,7.0663767
371176,2017-10-16T24:00:00Z,32.5,132.5,8.124353
371177,2017-10-16T24:00:00Z,32.5,137.5,7.03593
371178,2017-10-16T24:00:00Z,37.5,-122.5,-7.1766076
371179,2017-10-16T24:00:00Z,37.5,-117.5,-6.3198905
371180,2017-10-16T24:00:00Z,37.5,-112.5,-10.710335
371181,2017-10-16T24:00:00Z,37.5,-107.5,-4.2641606
371182,2017-10-16T24:00:00Z,37.5,-102.5,0.98080754
371183,2017-10-16T24:00:00Z,37.5,-97.5,-1.6007688
371184,2017-10-16T24:00:00Z,37.5,-92.5,-0.6193434
371185,2017-10-16T24:00:00Z,37.5,-87.5,1.7095015
371186,2017-10-16T24:00:00Z,37.5,-82.5,1.7825185
371187,2017-10-16T24:00:00Z,37.5,-77.5,2.2963982
371188,2017-10-16T24:00:00Z,37.5,-72.5,4.467623
371189,2017-10-16T24:00:00Z,37.5,-32.5,-1.2803847
371190,2017-10-16T24:00:00Z,37.5,-27.5,0.19181268
371191,2017-10-16T24:00:00Z,37.5,-7.5,-11.85714
371192,2017-10-16T24:00:00Z,37.5,-2.5,-2.6660047
371193,2017-10-16T24:00:00Z,37.5,2.5,-2.6714244
371194,2017-10-16T24:00:00Z,37.5,7.5,-1.2554501
371195,2017-10-16T24:00:00Z,37.5,12.5,-2.3736975
371196,2017-10-16T24:00:00Z,37.5,17.5,-4.6003704
371197,2017-10-16T24:00:00Z,37.5,22.5,-4.582014
371198,2017-10-16T24:00:00Z,37.5,27.5,-5.460218
371199,2017-10-16T24:00:00Z,37.5,32.5,-2.8692043
371200,2017-10-16T24:00:00Z,37.5,37.5,-5.952518
371201,2017-10-16T24:00:00Z,37.5,42.5,-6.3089156
371202,2017-10-16T24:00:00Z,37.5,47.5,-7.149987
371203,2017-10-16T24:00:00Z,37.5,52.5,-1.8531374
371204,2017-10-16T24:00:00Z,37.5,57.5,-1.5812137
371205,2017-10-16T24:00:00Z,37.5,62.5,-3.8546891
371206,2017-10-16T24:00:00Z,37.5,67.5,-3.6291983
371207,2017-10-16T24:00:00Z,37.5,72.5,-5.0233335
371208,2017-10-16T24:00:00Z,37.5,77.5,0.14373334
371209,2017-10-16T24:00:00Z,37.5,87.5,-2.2616668
371210,2017-10-16T24:00:00Z,37.5,92.5,-1.0539999
371211,2017-10-16T24:00:00Z,37.5,97.5,0.7639167
371212,2017-10-16T24:00:00Z,37.5,102.5,6.4051666
371213,2017-10-16T24:00:00Z,37.5,107.5,13.804273
371214,2017-10-16T24:00:00Z,37.5,112.5,15.599136
371215,2017-10-16T24:00:00Z,37.5,117.5,6.7456703
371216,2017-10-16T24:00:00Z,37.5,122.5,-0.67502373
371217,2017-10-16T24:00:00Z,37.5,127.5,1.1288157
371218,2017-10-16T24:00:00Z,37.5,132.5,4.7671194
371219,2017-10-16T24:00:00Z,37.5,137.5,6.0462055
371220,2017-10-16T24:00:00Z,37.5,142.5,5.3046455
371221,2017-10-16T24:00:00Z,42.5,-122.5,-3.1566174
371222,2017-10-16T24:00:00Z,42.5,-117.5,1.7764117
371223,2017-10-16T24:00:00Z,42.5,-112.5,-0.98010087
371224,2017-10-16T24:00:00Z,42.5,-107.5,-4.3931484
371225,2017-10-16T24:00:00Z,42.5,-102.5,-4.4463296
371226,2017-10-16T24:00:00Z,42.5,-97.5,-1.1474495
371227,2017-10-16T24:00:00Z,42.5,-92.5,2.0582147
371228,2017-10-16T24:00:00Z,42.5,-87.5,1.0213379
371229,2017-10-16T24:00:00Z,42.5,-82.5,0.16354635
371230,2017-10-16T24:00:00Z,42.5,-77.5,-0.19086474
371231,2017-10-16T24:00:00Z,42.5,-72.5,2.0458412
371232,2017-10-16T24:00:00Z,42.5,-67.5,0.8958868
371233,2017-10-16T24:00:00Z,42.5,-62.5,-0.83862066
371234,2017-10-16T24:00:00Z,42.5,-7.5,-11.274835
371235,2017-10-16T24:00:00Z,42.5,-2.5,-5.080269
371236,2017-10-16T24:00:00Z,42.5,2.5,-4.4017253
371237,2017-10-16T24:00:00Z,42.5,7.5,-6.2398043
371238,2017-10-16T24:00:00Z,42.5,12.5,-5.4871135
371239,2017-10-16T24:00:00Z,42.5,17.5,-4.8322034
371240,2017-10-16T24:00:00Z,42.5,22.5,-4.5541987
371241,2017-10-16T24:00:00Z,42.5,27.5,-3.7245016
371242,2017-10-16T24:00:00Z,42.5,32.5,-1.6457107
371243,2017-10-16T24:00:00Z,42.5,37.5,-5.607646
371244,2017-10-16T24:00:00Z,42.5,42.5,1.0457273
371245,2017-10-16T24:00:00Z,42.5,47.5,-3.4295542
371246,2017-10-16T24:00:00Z,42.5,52.5,6.7081237
371247,2017-10-16T24:00:00Z,42.5,57.5,2.4015791
371248,2017-10-16T24:00:00Z,42.5,62.5,-0.5862931
371249,2017-10-16T24:00:00Z,42.5,67.5,-0.72828585
371250,2017-10-16T24:00:00Z,42.5,72.5,1.5709485
371251,2017-10-16T24:00:00Z,42.5,77.5,0.33986646
371252,2017-10-16T24:00:00Z,42.5,82.5,1.3064598
371253,2017-10-16T24:00:00Z,42.5,87.5,-2.7724285
371254,2017-10-16T24:00:00Z,42.5,92.5,-5.0433335
371255,2017-10-16T24:00:00Z,42.5,97.5,-0.93983334
371256,2017-10-16T24:00:00Z,42.5,102.5,2.4030635
371257,2017-10-16T24:00:00Z,42.5,107.5,7.640667
371258,2017-10-16T24:00:00Z,42.5,112.5,4.0553584
371259,2017-10-16T24:00:00Z,42.5,117.5,2.7402024
371260,2017-10-16T24:00:00Z,42.5,122.5,-3.10483
371261,2017-10-16T24:00:00Z,42.5,127.5,-4.161852
371262,2017-10-16T24:00:00Z,42.5,132.5,-6.389758
371263,2017-10-16T24:00:00Z,42.5,137.5,-2.3376667
371264,2017-10-16T24:00:00Z,42.5,142.5,0.36340535
371265,2017-10-16T24:00:00Z,42.5,147.5,0.08724138
371266,2017-10-16T24:00:00Z,47.5,-127.5,-2.4735453
371267,2017-10-16T24:00:00Z,47.5,-122.5,-1.3998433
371268,2017-10-16T24:00:00Z,47.5,-117.5,-2.0579612
371269,2017-10-16T24:00:00Z,47.5,-112.5,-3.9411948
371270,2017-10-16T24:00:00Z,47.5,-107.5,-5.863066
371271,2017-10-16T24:00:00Z,47.5,-102.5,-7.1554885
371272,2017-10-16T24:00:00Z,47.5,-97.5,-5.608653
371273,2017-10-16T24:00:00Z,47.5,-92.5,-1.8894354
371274,2017-10-16T24:00:00Z,47.5,-87.5,-0.6073047
371275,2017-10-16T24:00:00Z,47.5,-82.5,-2.0828738
371276,2017-10-16T24:00:00Z,47.5,-77.5,-2.153994
371277,2017-10-16T24:00:00Z,47.5,-72.5,-0.72385496
371278,2017-10-16T24:00:00Z,47.5,-67.5,-0.11096925
371279,2017-10-16T24:00:00Z,47.5,-62.5,-1.6696614
371280,2017-10-16T24:00:00Z,47.5,-57.5,-1.1080593
371281,2017-10-16T24:00:00Z,47.5,-52.5,-2.5245
371282,2017-10-16T24:00:00Z,47.5,-7.5,3.2561667
371283,2017-10-16T24:00:00Z,47.5,-2.5,1.1295348
371284,2017-10-16T24:00:00Z,47.5,2.5,-1.0315702
371285,2017-10-16T24:00:00Z,47.5,7.5,-5.920037
371286,2017-10-16T24:00:00Z,47.5,12.5,-5.0324636
371287,2017-10-16T24:00:00Z,47.5,17.5,-2.3327436
371288,2017-10-16T24:00:00Z,47.5,22.5,-0.76499623
371289,2017-10-16T24:00:00Z,47.5,27.5,-2.5674987
371290,2017-10-16T24:00:00Z,47.5,32.5,0.7164289
371291,2017-10-16T24:00:00Z,47.5,37.5,1.3719519
371292,2017-10-16T24:00:00Z,47.5,42.5,1.7484536
371293,2017-10-16T24:00:00Z,47.5,47.5,0.70226455
371294,2017-10-16T24:00:00Z,47.5,52.5,5.8606606
371295,2017-10-16T24:00:00Z,47.5,57.5,4.7313643
371296,2017-10-16T24:00:00Z,47.5,62.5,2.6651406
371297,2017-10-16T24:00:00Z,47.5,67.5,1.7397698
371298,2017-10-16T24:00:00Z,47.5,72.5,2.4966419
371299,2017-10-16T24:00:00Z,47.5,77.5,-0.23666666
371300,2017-10-16T24:00:00Z,47.5,82.5,0.72843695
371301,2017-10-16T24:00:00Z,47.5,87.5,-7.512348
371302,2017-10-16T24:00:00Z,47.5,92.5,-7.9056664
371303,2017-10-16T24:00:00Z,47.5,97.5,-1.0785481
371304,2017-10-16T24:00:00Z,47.5,102.5,-4.7591276
371305,2017-10-16T24:00:00Z,47.5,107.5,-1.6982415
371306,2017-10-16T24:00:00Z,47.5,112.5,-4.787147
371307,2017-10-16T24:00:00Z,47.5,117.5,-7.37455
371308,2017-10-16T24:00:00Z,47.5,122.5,-4.7009306
