date,adm2_id,ADM2_PCODE,n_pixels,vim,vim_avg,viq
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+vim+num,#indicator+vim_avg+num,#indicator+viq+pct
2003-11-21,5931,BJ1203,4.0,0.5805,0.5653,102.4753
2003-12-01,5931,BJ1203,4.0,0.5363,0.5253,101.9071
2003-12-11,5931,BJ1203,4.0,0.4944,0.4859,101.5926
2003-12-21,5931,BJ1203,4.0,0.4576,0.449,101.7348
2004-01-01,5931,BJ1203,4.0,0.4287,0.4162,102.689
2004-01-11,5931,BJ1203,4.0,0.4144,0.3953,104.2824
2004-01-21,5931,BJ1203,4.0,0.4122,0.387,105.7457
2004-02-01,5931,BJ1203,4.0,0.4128,0.3875,105.7845
2004-02-11,5931,BJ1203,4.0,0.4139,0.3959,104.0441
2004-02-21,5931,BJ1203,4.0,0.4144,0.4091,101.1387
2004-03-01,5931,BJ1203,4.0,0.4111,0.4268,96.7099
2004-03-11,5931,BJ1203,4.0,0.4074,0.4496,91.5435
2004-03-21,5931,BJ1203,4.0,0.4092,0.4761,87.2987
2004-04-01,5931,BJ1203,4.0,0.4198,0.5041,84.7866
2004-04-11,5931,BJ1203,4.0,0.4387,0.5314,84.0596
2004-04-21,5931,BJ1203,4.0,0.4647,0.5585,84.5803
2004-05-01,5931,BJ1203,4.0,0.4956,0.5855,85.8672
2004-05-11,5931,BJ1203,4.0,0.5292,0.6113,87.5907
2004-05-21,5931,BJ1203,4.0,0.5658,0.6357,89.8069
2004-06-01,5931,BJ1203,4.0,0.6016,0.6558,92.3076
2004-06-11,5931,BJ1203,4.0,0.6329,0.6701,94.8388
2004-06-21,5931,BJ1203,4.0,0.6594,0.6791,97.2948
2004-07-01,5931,BJ1203,4.0,0.68,0.6848,99.3589
2004-07-11,5931,BJ1203,4.0,0.6955,0.6823,101.8033
2004-07-21,5931,BJ1203,4.0,0.7054,0.678,103.7591
2004-08-01,5931,BJ1203,4.0,0.708,0.6728,104.8574
2004-08-11,5931,BJ1203,4.0,0.7041,0.6684,104.9726
2004-08-21,5931,BJ1203,4.0,0.6962,0.6656,104.286
2004-09-01,5931,BJ1203,4.0,0.686,0.6651,102.915
2004-09-11,5931,BJ1203,4.0,0.677,0.6671,101.3798
2004-09-21,5931,BJ1203,4.0,0.67,0.6701,99.977
2004-10-01,5931,BJ1203,4.0,0.6637,0.6718,98.8675
2004-10-11,5931,BJ1203,4.0,0.6548,0.6688,98.054
2004-10-21,5931,BJ1203,4.0,0.6377,0.6566,97.3331
2004-11-01,5931,BJ1203,4.0,0.6108,0.6335,96.6801
2004-11-11,5931,BJ1203,4.0,0.5778,0.6024,96.2263
2004-11-21,5931,BJ1203,4.0,0.5416,0.5653,96.1447
2004-12-01,5931,BJ1203,4.0,0.5055,0.5253,96.5534
2004-12-11,5931,BJ1203,4.0,0.4726,0.4859,97.5151
2004-12-21,5931,BJ1203,4.0,0.4429,0.449,98.7837
2005-01-01,5931,BJ1203,4.0,0.416,0.4162,99.9541
2005-01-11,5931,BJ1203,4.0,0.3979,0.3953,100.5769
2005-01-21,5931,BJ1203,4.0,0.3912,0.387,100.9578
2005-02-01,5931,BJ1203,4.0,0.3966,0.3875,102.0762
2005-02-11,5931,BJ1203,4.0,0.4134,0.3959,103.9431
2005-02-21,5931,BJ1203,4.0,0.4365,0.4091,105.9686
2005-03-01,5931,BJ1203,4.0,0.4648,0.4268,107.967
2005-03-11,5931,BJ1203,4.0,0.4981,0.4496,109.6981
2005-03-21,5931,BJ1203,4.0,0.5307,0.4761,110.3756
2005-04-01,5931,BJ1203,4.0,0.5591,0.5041,109.9207
2005-04-11,5931,BJ1203,4.0,0.5847,0.5314,109.1682
2005-04-21,5931,BJ1203,4.0,0.6096,0.5585,108.3916
2005-05-01,5931,BJ1203,4.0,0.6335,0.5855,107.5563
2005-05-11,5931,BJ1203,4.0,0.6558,0.6113,106.7314
2005-05-21,5931,BJ1203,4.0,0.676,0.6357,105.8789
2005-06-01,5931,BJ1203,4.0,0.6884,0.6558,104.6084
2005-06-11,5931,BJ1203,4.0,0.6901,0.6701,102.779
2005-06-21,5931,BJ1203,4.0,0.6846,0.6791,100.7511
2005-07-01,5931,BJ1203,4.0,0.6757,0.6848,98.7703
2005-07-11,5931,BJ1203,4.0,0.6667,0.6823,97.8669
2005-07-21,5931,BJ1203,4.0,0.6582,0.678,97.2758
2005-08-01,5931,BJ1203,4.0,0.6512,0.6728,97.0029
2005-08-11,5931,BJ1203,4.0,0.6458,0.6684,96.8539
2005-08-21,5931,BJ1203,4.0,0.6435,0.6656,96.9176
2005-09-01,5931,BJ1203,4.0,0.6457,0.6651,97.2795
2005-09-11,5931,BJ1203,4.0,0.6511,0.6671,97.7748
2005-09-21,5931,BJ1203,4.0,0.6572,0.6701,98.2099
2005-10-01,5931,BJ1203,4.0,0.661,0.6718,98.5073
2005-10-11,5931,BJ1203,4.0,0.6598,0.6688,98.7427
2005-10-21,5931,BJ1203,4.0,0.6506,0.6566,99.1482
2005-11-01,5931,BJ1203,4.0,0.632,0.6335,99.7744
2005-11-11,5931,BJ1203,4.0,0.6054,0.6024,100.4644
2005-11-21,5931,BJ1203,4.0,0.5733,0.5653,101.3051
2005-12-01,5931,BJ1203,4.0,0.5394,0.5253,102.4503
2005-12-11,5931,BJ1203,4.0,0.5068,0.4859,103.902
2005-12-21,5931,BJ1203,4.0,0.4769,0.449,105.5978
2006-01-01,5931,BJ1203,4.0,0.4515,0.4162,107.569
2006-01-11,5931,BJ1203,4.0,0.435,0.3953,108.9199
2006-01-21,5931,BJ1203,4.0,0.4249,0.387,108.6688
2006-02-01,5931,BJ1203,4.0,0.4182,0.3875,107.0186
2006-02-11,5931,BJ1203,4.0,0.4172,0.3959,104.7842
2006-02-21,5931,BJ1203,4.0,0.4216,0.4091,102.7233
2006-03-01,5931,BJ1203,4.0,0.431,0.4268,100.8887
2006-03-11,5931,BJ1203,4.0,0.4474,0.4496,99.565
2006-03-21,5931,BJ1203,4.0,0.4706,0.4761,98.9702
2006-04-01,5931,BJ1203,4.0,0.4985,0.5041,98.9846
2006-04-11,5931,BJ1203,4.0,0.5291,0.5314,99.6133
2006-04-21,5931,BJ1203,4.0,0.5634,0.5585,100.8078
2006-05-01,5931,BJ1203,4.0,0.5991,0.5855,102.1468
2006-05-11,5931,BJ1203,4.0,0.6321,0.6113,103.1437
2006-05-21,5931,BJ1203,4.0,0.6577,0.6357,103.2063
2006-06-01,5931,BJ1203,4.0,0.6713,0.6558,102.1928
2006-06-11,5931,BJ1203,4.0,0.6758,0.6701,100.7896
2006-06-21,5931,BJ1203,4.0,0.6752,0.6791,99.4722
2006-07-01,5931,BJ1203,4.0,0.6722,0.6848,98.2974
2006-07-11,5931,BJ1203,4.0,0.6677,0.6823,98.0137
2006-07-21,5931,BJ1203,4.0,0.6613,0.678,97.7051
2006-08-01,5931,BJ1203,4.0,0.6544,0.6728,97.4491
2006-08-11,5931,BJ1203,4.0,0.6486,0.6684,97.2437
2006-08-21,5931,BJ1203,4.0,0.6453,0.6656,97.1692
2006-09-01,5931,BJ1203,4.0,0.6468,0.6651,97.4368
2006-09-11,5931,BJ1203,4.0,0.6524,0.6671,97.9595
2006-09-21,5931,BJ1203,4.0,0.6602,0.6701,98.6196
2006-10-01,5931,BJ1203,4.0,0.6662,0.6718,99.2138
2006-10-11,5931,BJ1203,4.0,0.6665,0.6688,99.6783
2006-10-21,5931,BJ1203,4.0,0.6571,0.6566,100.0752
2006-11-01,5931,BJ1203,4.0,0.6345,0.6335,100.1401
2006-11-11,5931,BJ1203,4.0,0.6006,0.6024,99.7248
2006-11-21,5931,BJ1203,4.0,0.5583,0.5653,98.8631
2006-12-01,5931,BJ1203,4.0,0.5119,0.5253,97.6659
2006-12-11,5931,BJ1203,4.0,0.4659,0.4859,96.2741
2006-12-21,5931,BJ1203,4.0,0.4228,0.449,94.7604
2007-01-01,5931,BJ1203,4.0,0.3834,0.4162,92.9773
2007-01-11,5931,BJ1203,4.0,0.3578,0.3953,91.5882
2007-01-21,5931,BJ1203,4.0,0.3487,0.387,91.2218
2007-02-01,5931,BJ1203,4.0,0.3489,0.3875,91.1744
2007-02-11,5931,BJ1203,4.0,0.3536,0.3959,90.5311
2007-02-21,5931,BJ1203,4.0,0.3591,0.4091,89.1049
2007-03-01,5931,BJ1203,4.0,0.3666,0.4268,87.3771
2007-03-11,5931,BJ1203,4.0,0.3795,0.4496,85.974
2007-03-21,5931,BJ1203,4.0,0.4001,0.4761,85.5642
2007-04-01,5931,BJ1203,4.0,0.4284,0.5041,86.3386
2007-04-11,5931,BJ1203,4.0,0.4624,0.5314,88.1361
2007-04-21,5931,BJ1203,4.0,0.5023,0.5585,90.7632
2007-05-01,5931,BJ1203,4.0,0.5456,0.5855,93.7198
2007-05-11,5931,BJ1203,4.0,0.5868,0.6113,96.3048
2007-05-21,5931,BJ1203,4.0,0.624,0.6357,98.2914
2007-06-01,5931,BJ1203,4.0,0.6538,0.6558,99.7171
2007-06-11,5931,BJ1203,4.0,0.674,0.6701,100.5501
2007-06-21,5931,BJ1203,4.0,0.6869,0.6791,101.0735
2007-07-01,5931,BJ1203,4.0,0.6945,0.6848,101.329
2007-07-11,5931,BJ1203,4.0,0.699,0.6823,102.2778
2007-07-21,5931,BJ1203,4.0,0.7018,0.678,103.268
2007-08-01,5931,BJ1203,4.0,0.703,0.6728,104.176
2007-08-11,5931,BJ1203,4.0,0.7017,0.6684,104.6386
2007-08-21,5931,BJ1203,4.0,0.699,0.6656,104.6668
2007-09-01,5931,BJ1203,4.0,0.6959,0.6651,104.3064
2007-09-11,5931,BJ1203,4.0,0.6938,0.6671,103.7297
2007-09-21,5931,BJ1203,4.0,0.6928,0.6701,103.1501
2007-10-01,5931,BJ1203,4.0,0.6914,0.6718,102.7084
2007-10-11,5931,BJ1203,4.0,0.6868,0.6688,102.499
2007-10-21,5931,BJ1203,4.0,0.674,0.6566,102.46
2007-11-01,5931,BJ1203,4.0,0.6503,0.6335,102.459
2007-11-11,5931,BJ1203,4.0,0.6186,0.6024,102.4876
2007-11-21,5931,BJ1203,4.0,0.5812,0.5653,102.5931
2007-12-01,5931,BJ1203,4.0,0.541,0.5253,102.7241
2007-12-11,5931,BJ1203,4.0,0.5002,0.4859,102.6703
2007-12-21,5931,BJ1203,4.0,0.4586,0.449,101.9352
2008-01-01,5931,BJ1203,4.0,0.4152,0.4162,99.7825
2008-01-11,5931,BJ1203,4.0,0.3793,0.3953,96.4054
2008-01-21,5931,BJ1203,4.0,0.3557,0.387,92.8235
2008-02-01,5931,BJ1203,4.0,0.3415,0.3875,89.4831
2008-02-11,5931,BJ1203,4.0,0.339,0.3959,87.2398
2008-02-21,5931,BJ1203,4.0,0.3467,0.4091,86.3986
2008-03-01,5931,BJ1203,4.0,0.3642,0.4268,86.8685
2008-03-11,5931,BJ1203,4.0,0.3909,0.4496,88.2509
2008-03-21,5931,BJ1203,4.0,0.4244,0.4761,90.1833
2008-04-01,5931,BJ1203,4.0,0.4604,0.5041,92.1179
2008-04-11,5931,BJ1203,4.0,0.495,0.5314,93.7478
2008-04-21,5931,BJ1203,4.0,0.5277,0.5585,94.9289
2008-05-01,5931,BJ1203,4.0,0.5584,0.5855,95.7341
2008-05-11,5931,BJ1203,4.0,0.5871,0.6113,96.335
2008-05-21,5931,BJ1203,4.0,0.6144,0.6357,96.8949
2008-06-01,5931,BJ1203,4.0,0.6382,0.6558,97.4999
2008-06-11,5931,BJ1203,4.0,0.6563,0.6701,98.0885
2008-06-21,5931,BJ1203,4.0,0.6687,0.6791,98.5772
2008-07-01,5931,BJ1203,4.0,0.6748,0.6848,98.6478
2008-07-11,5931,BJ1203,4.0,0.6771,0.6823,99.2973
2008-07-21,5931,BJ1203,4.0,0.6773,0.678,99.8959
2008-08-01,5931,BJ1203,4.0,0.6756,0.6728,100.3785
2008-08-11,5931,BJ1203,4.0,0.6724,0.6684,100.5635
2008-08-21,5931,BJ1203,4.0,0.6696,0.6656,100.5616
2008-09-01,5931,BJ1203,4.0,0.6672,0.6651,100.3
2008-09-11,5931,BJ1203,4.0,0.6648,0.6671,99.6853
2008-09-21,5931,BJ1203,4.0,0.6617,0.6701,98.8348
2008-10-01,5931,BJ1203,4.0,0.6557,0.6718,97.7695
2008-10-11,5931,BJ1203,4.0,0.6448,0.6688,96.6697
2008-10-21,5931,BJ1203,4.0,0.6255,0.6566,95.5993
2008-11-01,5931,BJ1203,4.0,0.5984,0.6335,94.8659
2008-11-11,5931,BJ1203,4.0,0.5688,0.6024,94.8392
2008-11-21,5931,BJ1203,4.0,0.5374,0.5653,95.4662
2008-12-01,5931,BJ1203,4.0,0.5048,0.5253,96.4361
2008-12-11,5931,BJ1203,4.0,0.4724,0.4859,97.4918
2008-12-21,5931,BJ1203,4.0,0.443,0.449,98.7988
2009-01-01,5931,BJ1203,4.0,0.4196,0.4162,100.7424
2009-01-11,5931,BJ1203,4.0,0.4072,0.3953,102.6655
2009-01-21,5931,BJ1203,4.0,0.4029,0.387,103.6292
2009-02-01,5931,BJ1203,4.0,0.4056,0.3875,104.1275
2009-02-11,5931,BJ1203,4.0,0.4153,0.3959,104.3637
2009-02-21,5931,BJ1203,4.0,0.429,0.4091,104.3242
2009-03-01,5931,BJ1203,4.0,0.4461,0.4268,104.0503
2009-03-11,5931,BJ1203,4.0,0.467,0.4496,103.4931
2009-03-21,5931,BJ1203,4.0,0.4907,0.4761,102.7815
2009-04-01,5931,BJ1203,4.0,0.5165,0.5041,102.2285
2009-04-11,5931,BJ1203,4.0,0.5426,0.5314,101.9267
2009-04-21,5931,BJ1203,4.0,0.5688,0.5585,101.6911
2009-05-01,5931,BJ1203,4.0,0.595,0.5855,101.5016
2009-05-11,5931,BJ1203,4.0,0.6205,0.6113,101.3858
2009-05-21,5931,BJ1203,4.0,0.6441,0.6357,101.2265
2009-06-01,5931,BJ1203,4.0,0.6614,0.6558,100.7832
2009-06-11,5931,BJ1203,4.0,0.6707,0.6701,100.0814
2009-06-21,5931,BJ1203,4.0,0.6743,0.6791,99.3419
2009-07-01,5931,BJ1203,4.0,0.6741,0.6848,98.5491
2009-07-11,5931,BJ1203,4.0,0.672,0.6823,98.6043
2009-07-21,5931,BJ1203,4.0,0.6686,0.678,98.7009
2009-08-01,5931,BJ1203,4.0,0.6631,0.6728,98.6561
2009-08-11,5931,BJ1203,4.0,0.6568,0.6684,98.392
2009-08-21,5931,BJ1203,4.0,0.6512,0.6656,98.0007
2009-09-01,5931,BJ1203,4.0,0.6477,0.6651,97.5626
2009-09-11,5931,BJ1203,4.0,0.6461,0.6671,97.0809
2009-09-21,5931,BJ1203,4.0,0.6452,0.6701,96.547
2009-10-01,5931,BJ1203,4.0,0.6432,0.6718,96.0274
2009-10-11,5931,BJ1203,4.0,0.6381,0.6688,95.7307
2009-10-21,5931,BJ1203,4.0,0.6286,0.6566,96.0345
2009-11-01,5931,BJ1203,4.0,0.6119,0.6335,96.8374
2009-11-11,5931,BJ1203,4.0,0.5878,0.6024,97.7552
2009-11-21,5931,BJ1203,4.0,0.5572,0.5653,98.6965
2009-12-01,5931,BJ1203,4.0,0.5236,0.5253,99.7083
2009-12-11,5931,BJ1203,4.0,0.4911,0.4859,100.9768
2009-12-21,5931,BJ1203,4.0,0.4622,0.449,102.6467
2010-01-01,5931,BJ1203,4.0,0.4387,0.4162,104.8234
2010-01-11,5931,BJ1203,4.0,0.4257,0.3953,106.8314
2010-01-21,5931,BJ1203,4.0,0.4237,0.387,108.3885
2010-02-01,5931,BJ1203,4.0,0.4296,0.3875,109.6241
2010-02-11,5931,BJ1203,4.0,0.4423,0.3959,110.4137
2010-02-21,5931,BJ1203,4.0,0.4576,0.4091,110.5643
2010-03-01,5931,BJ1203,4.0,0.4752,0.4268,110.1586
2010-03-11,5931,BJ1203,4.0,0.4947,0.4496,109.0326
2010-03-21,5931,BJ1203,4.0,0.5141,0.4761,107.2249
2010-04-01,5931,BJ1203,4.0,0.5332,0.5041,105.2512
2010-04-11,5931,BJ1203,4.0,0.5515,0.5314,103.4662
2010-04-21,5931,BJ1203,4.0,0.57,0.5585,101.8759
2010-05-01,5931,BJ1203,4.0,0.5864,0.5855,100.1483
2010-05-11,5931,BJ1203,4.0,0.6006,0.6113,98.3803
2010-05-21,5931,BJ1203,4.0,0.6146,0.6357,96.9277
2010-06-01,5931,BJ1203,4.0,0.628,0.6558,96.0548
2010-06-11,5931,BJ1203,4.0,0.6403,0.6701,95.8665
2010-06-21,5931,BJ1203,4.0,0.6516,0.6791,96.2319
2010-07-01,5931,BJ1203,4.0,0.66,0.6848,96.6336
2010-07-11,5931,BJ1203,4.0,0.6649,0.6823,97.6245
2010-07-21,5931,BJ1203,4.0,0.667,0.678,98.488
2010-08-01,5931,BJ1203,4.0,0.668,0.6728,99.3236
2010-08-11,5931,BJ1203,4.0,0.6692,0.6684,100.1181
2010-08-21,5931,BJ1203,4.0,0.672,0.6656,100.9075
2010-09-01,5931,BJ1203,4.0,0.6754,0.6651,101.4467
2010-09-11,5931,BJ1203,4.0,0.68,0.6671,101.8016
2010-09-21,5931,BJ1203,4.0,0.6853,0.6701,102.1051
2010-10-01,5931,BJ1203,4.0,0.6895,0.6718,102.4452
2010-10-11,5931,BJ1203,4.0,0.6904,0.6688,102.9998
2010-10-21,5931,BJ1203,4.0,0.6838,0.6566,103.854
2010-11-01,5931,BJ1203,4.0,0.6663,0.6335,104.7999
2010-11-11,5931,BJ1203,4.0,0.6392,0.6024,105.6336
2010-11-21,5931,BJ1203,4.0,0.6032,0.5653,106.1647
2010-12-01,5931,BJ1203,4.0,0.5604,0.5253,106.1093
2010-12-11,5931,BJ1203,4.0,0.5147,0.4859,105.3716
2010-12-21,5931,BJ1203,4.0,0.4688,0.449,103.9795
2011-01-01,5931,BJ1203,4.0,0.4284,0.4162,102.6139
2011-01-11,5931,BJ1203,4.0,0.4072,0.3953,102.6711
2011-01-21,5931,BJ1203,4.0,0.4079,0.387,104.7732
2011-02-01,5931,BJ1203,4.0,0.4233,0.3875,108.1728
2011-02-11,5931,BJ1203,4.0,0.4473,0.3959,111.5407
2011-02-21,5931,BJ1203,4.0,0.4725,0.4091,113.8097
2011-03-01,5931,BJ1203,4.0,0.4978,0.4268,114.8774
2011-03-11,5931,BJ1203,4.0,0.5211,0.4496,114.3118
2011-03-21,5931,BJ1203,4.0,0.5387,0.4761,111.9059
2011-04-01,5931,BJ1203,4.0,0.5534,0.5041,108.8831
2011-04-11,5931,BJ1203,4.0,0.5666,0.5314,106.0635
2011-04-21,5931,BJ1203,4.0,0.5804,0.5585,103.5891
2011-05-01,5931,BJ1203,4.0,0.5957,0.5855,101.6078
2011-05-11,5931,BJ1203,4.0,0.6126,0.6113,100.1949
2011-05-21,5931,BJ1203,4.0,0.6313,0.6357,99.3597
2011-06-01,5931,BJ1203,4.0,0.6496,0.6558,99.1185
2011-06-11,5931,BJ1203,4.0,0.6648,0.6701,99.2689
2011-06-21,5931,BJ1203,4.0,0.6763,0.6791,99.6127
2011-07-01,5931,BJ1203,4.0,0.6832,0.6848,99.7876
2011-07-11,5931,BJ1203,4.0,0.6861,0.6823,100.5162
2011-07-21,5931,BJ1203,4.0,0.6861,0.678,101.1046
2011-08-01,5931,BJ1203,4.0,0.6852,0.6728,101.717
2011-08-11,5931,BJ1203,4.0,0.6844,0.6684,102.2235
2011-08-21,5931,BJ1203,4.0,0.6822,0.6656,102.3295
2011-09-01,5931,BJ1203,4.0,0.6794,0.6651,102.0025
2011-09-11,5931,BJ1203,4.0,0.6782,0.6671,101.5471
2011-09-21,5931,BJ1203,4.0,0.6786,0.6701,101.1747
2011-10-01,5931,BJ1203,4.0,0.6786,0.6718,100.9386
2011-10-11,5931,BJ1203,4.0,0.675,0.6688,100.8573
2011-10-21,5931,BJ1203,4.0,0.6619,0.6566,100.751
2011-11-01,5931,BJ1203,4.0,0.6354,0.6335,100.2681
2011-11-11,5931,BJ1203,4.0,0.5984,0.6024,99.38
2011-11-21,5931,BJ1203,4.0,0.554,0.5653,98.1764
2011-12-01,5931,BJ1203,4.0,0.5076,0.5253,96.9141
2011-12-11,5931,BJ1203,4.0,0.4632,0.4859,95.7749
2011-12-21,5931,BJ1203,4.0,0.4238,0.449,94.9659
2012-01-01,5931,BJ1203,4.0,0.3914,0.4162,94.6933
2012-01-11,5931,BJ1203,4.0,0.3735,0.3953,95.1084
2012-01-21,5931,BJ1203,4.0,0.3702,0.387,96.147
2012-02-01,5931,BJ1203,4.0,0.3783,0.3875,97.8938
2012-02-11,5931,BJ1203,4.0,0.3968,0.3959,100.2089
2012-02-21,5931,BJ1203,4.0,0.4209,0.4091,102.5599
2012-03-01,5931,BJ1203,4.0,0.447,0.4268,104.2234
2012-03-11,5931,BJ1203,4.0,0.4732,0.4496,104.7241
2012-03-21,5931,BJ1203,4.0,0.5,0.4761,104.5494
2012-04-01,5931,BJ1203,4.0,0.527,0.5041,104.1233
2012-04-11,5931,BJ1203,4.0,0.5533,0.5314,103.7672
2012-04-21,5931,BJ1203,4.0,0.5786,0.5585,103.2892
2012-05-01,5931,BJ1203,4.0,0.602,0.5855,102.6032
2012-05-11,5931,BJ1203,4.0,0.6238,0.6113,101.8886
2012-05-21,5931,BJ1203,4.0,0.644,0.6357,101.2082
2012-06-01,5931,BJ1203,4.0,0.6613,0.6558,100.769
2012-06-11,5931,BJ1203,4.0,0.6751,0.6701,100.6994
2012-06-21,5931,BJ1203,4.0,0.6849,0.6791,100.7957
2012-07-01,5931,BJ1203,4.0,0.6882,0.6848,100.4647
2012-07-11,5931,BJ1203,4.0,0.6853,0.6823,100.4172
2012-07-21,5931,BJ1203,4.0,0.6773,0.678,99.8959
2012-08-01,5931,BJ1203,4.0,0.6667,0.6728,99.1507
2012-08-11,5931,BJ1203,4.0,0.6575,0.6684,98.4825
2012-08-21,5931,BJ1203,4.0,0.651,0.6656,97.9727
2012-09-01,5931,BJ1203,4.0,0.6486,0.6651,97.692
2012-09-11,5931,BJ1203,4.0,0.6508,0.6671,97.7259
2012-09-21,5931,BJ1203,4.0,0.6567,0.6701,98.1301
2012-10-01,5931,BJ1203,4.0,0.6645,0.6718,98.9817
2012-10-11,5931,BJ1203,4.0,0.6704,0.6688,100.2243
2012-10-21,5931,BJ1203,4.0,0.6686,0.6566,101.7063
2012-11-01,5931,BJ1203,4.0,0.6564,0.6335,103.3478
2012-11-11,5931,BJ1203,4.0,0.633,0.6024,104.6871
2012-11-21,5931,BJ1203,4.0,0.6,0.5653,105.6365
2012-12-01,5931,BJ1203,4.0,0.5604,0.5253,106.1093
2012-12-11,5931,BJ1203,4.0,0.517,0.4859,105.8008
2012-12-21,5931,BJ1203,4.0,0.4711,0.449,104.4404
2013-01-01,5931,BJ1203,4.0,0.4246,0.4162,101.7935
2013-01-11,5931,BJ1203,4.0,0.3898,0.3953,98.769
2013-01-21,5931,BJ1203,4.0,0.3703,0.387,96.1756
2013-02-01,5931,BJ1203,4.0,0.3657,0.3875,95.0083
2013-02-11,5931,BJ1203,4.0,0.3757,0.3959,95.4765
2013-02-21,5931,BJ1203,4.0,0.3938,0.4091,96.6682
2013-03-01,5931,BJ1203,4.0,0.4176,0.4268,98.0731
2013-03-11,5931,BJ1203,4.0,0.4469,0.4496,99.4549
2013-03-21,5931,BJ1203,4.0,0.4777,0.4761,100.3104
2013-04-01,5931,BJ1203,4.0,0.5071,0.5041,100.5366
2013-04-11,5931,BJ1203,4.0,0.5318,0.5314,100.082
2013-04-21,5931,BJ1203,4.0,0.5544,0.5585,99.3288
2013-05-01,5931,BJ1203,4.0,0.5766,0.5855,98.6061
2013-05-11,5931,BJ1203,4.0,0.5992,0.6113,98.1724
2013-05-21,5931,BJ1203,4.0,0.6226,0.6357,98.1018
2013-06-01,5931,BJ1203,4.0,0.6444,0.6558,98.3818
2013-06-11,5931,BJ1203,4.0,0.6608,0.6701,98.7065
2013-06-21,5931,BJ1203,4.0,0.6713,0.6791,98.9304
2013-07-01,5931,BJ1203,4.0,0.6766,0.6848,98.8894
2013-07-11,5931,BJ1203,4.0,0.6755,0.6823,99.0788
2013-07-21,5931,BJ1203,4.0,0.6687,0.678,98.7215
2013-08-01,5931,BJ1203,4.0,0.6605,0.6728,98.2964
2013-08-11,5931,BJ1203,4.0,0.6538,0.6684,97.9675
2013-08-21,5931,BJ1203,4.0,0.648,0.6656,97.5395
2013-09-01,5931,BJ1203,4.0,0.6434,0.6651,96.9613
2013-09-11,5931,BJ1203,4.0,0.6416,0.6671,96.4534
2013-09-21,5931,BJ1203,4.0,0.6422,0.6701,96.1165
2013-10-01,5931,BJ1203,4.0,0.6421,0.6718,95.8785
2013-10-11,5931,BJ1203,4.0,0.6375,0.6688,95.6402
2013-10-21,5931,BJ1203,4.0,0.6236,0.6566,95.341
2013-11-01,5931,BJ1203,4.0,0.601,0.6335,95.2463
2013-11-11,5931,BJ1203,4.0,0.5734,0.6024,95.5481
2013-11-21,5931,BJ1203,4.0,0.5424,0.5653,96.2869
2013-12-01,5931,BJ1203,4.0,0.5118,0.5253,97.6485
2013-12-11,5931,BJ1203,4.0,0.4846,0.4859,99.7545
2013-12-21,5931,BJ1203,4.0,0.4622,0.449,102.6467
2014-01-01,5931,BJ1203,4.0,0.4449,0.4162,106.164
2014-01-11,5931,BJ1203,4.0,0.4348,0.3953,108.8694
2014-01-21,5931,BJ1203,4.0,0.4295,0.387,109.7213
2014-02-01,5931,BJ1203,4.0,0.4252,0.3875,108.6071
2014-02-11,5931,BJ1203,4.0,0.4234,0.3959,106.186
2014-02-21,5931,BJ1203,4.0,0.426,0.4091,103.6653
2014-03-01,5931,BJ1203,4.0,0.4348,0.4268,101.6699
2014-03-11,5931,BJ1203,4.0,0.4526,0.4496,100.5908
2014-03-21,5931,BJ1203,4.0,0.4797,0.4761,100.6858
2014-04-01,5931,BJ1203,4.0,0.5121,0.5041,101.4344
2014-04-11,5931,BJ1203,4.0,0.5424,0.5314,101.9009
2014-04-21,5931,BJ1203,4.0,0.5696,0.5585,101.8102
2014-05-01,5931,BJ1203,4.0,0.5942,0.5855,101.3757
2014-05-11,5931,BJ1203,4.0,0.616,0.6113,100.7166
2014-05-21,5931,BJ1203,4.0,0.6369,0.6357,100.1837
2014-06-01,5931,BJ1203,4.0,0.6557,0.6558,99.9721
2014-06-11,5931,BJ1203,4.0,0.6692,0.6701,99.88
2014-06-21,5931,BJ1203,4.0,0.6779,0.6791,99.8288
2014-07-01,5931,BJ1203,4.0,0.6817,0.6848,99.5835
2014-07-11,5931,BJ1203,4.0,0.6797,0.6823,99.6524
2014-07-21,5931,BJ1203,4.0,0.673,0.678,99.3156
2014-08-01,5931,BJ1203,4.0,0.6661,0.6728,99.0712
2014-08-11,5931,BJ1203,4.0,0.6621,0.6684,99.1263
2014-08-21,5931,BJ1203,4.0,0.6621,0.6656,99.5205
2014-09-01,5931,BJ1203,4.0,0.666,0.6651,100.1182
2014-09-11,5931,BJ1203,4.0,0.6707,0.6671,100.5012
2014-09-21,5931,BJ1203,4.0,0.6736,0.6701,100.4769
2014-10-01,5931,BJ1203,4.0,0.6748,0.6718,100.4156
2014-10-11,5931,BJ1203,4.0,0.6734,0.6688,100.6417
2014-10-21,5931,BJ1203,4.0,0.6659,0.6566,101.3242
2014-11-01,5931,BJ1203,4.0,0.6492,0.6335,102.3017
2014-11-11,5931,BJ1203,4.0,0.6222,0.6024,103.0317
2014-11-21,5931,BJ1203,4.0,0.5836,0.5653,102.971
2014-12-01,5931,BJ1203,4.0,0.5377,0.5253,102.1462
2014-12-11,5931,BJ1203,4.0,0.4898,0.4859,100.7389
2014-12-21,5931,BJ1203,4.0,0.4431,0.449,98.8288
